Haupt_oder_Linktabelle;Name_der_Tabelle;Name_des_Felds;Datentyp;Sprechender_Tabellenname;Sprechender_Feldname
MAIN;C12PRICEADJ;WORDTEMPLATE;NVARCHAR2(255);Preisanpassung;Vorlage Preisanpassung
MAIN;C12PRICESC;ACTIVE;NUMBER(1,0);Preisstaffel;Datensatzstatus
MAIN;C12PRICESC;AP;NUMBER(38,15);Preisstaffel;Arbeitspreis
MAIN;C12PRICESC;C2AKQUISE;NUMBER(1,0);Preisstaffel;Akquise
MAIN;C12PRICESC;C2LIMAID;NVARCHAR2(255);Preisstaffel;LIMA-ID
MAIN;C12PRICESC;C2OEKOSTEUER;NUMBER(1,0);Preisstaffel;Ökosteuer enthalten
MAIN;C12PRICESC;C2PRODUKTLABEL;VARCHAR2(50);Preisstaffel;Produktlabel
MAIN;C12PRICESC;CLIENTNO;FLOAT;Preisstaffel;Mandanten-Nr.
MAIN;C12PRICESC;CONSFROM;NUMBER(38,15);Preisstaffel;Verbrauch von
MAIN;C12PRICESC;CONSTO;NUMBER(38,15);Preisstaffel;Verbrauch bis
MAIN;C12PRICESC;CREATEDATE;DATE;Preisstaffel;Anlagedatum
MAIN;C12PRICESC;CREATEUSER;NVARCHAR2(50);Preisstaffel;Anlageuser
MAIN;C12PRICESC;DESCRIPTION;NVARCHAR2(150);Preisstaffel;Bezeichnung
MAIN;C12PRICESC;DIRECTBONUS;NUMBER(38,15);Preisstaffel;Sofortbonus
MAIN;C12PRICESC;GP;NUMBER(38,15);Preisstaffel;Grundpreis
MAIN;C12PRICESC;MASSDATA;NUMBER(1,0);Preisstaffel;Massendaten
MAIN;C12PRICESC;NEWCUBONUS;NUMBER(38,15);Preisstaffel;Neukundenbonus
MAIN;C12PRICESC;NT;NUMBER(38,15);Preisstaffel;NT
MAIN;C12PRICESC;OFFLINEDATA;NUMBER(1,0);Preisstaffel;Offlinedaten
MAIN;C12PRICESC;PK;VARCHAR2(50);Preisstaffel;Pk
MAIN;C12PRICESC;RATETIMESLPK;VARCHAR2(50);Preisstaffel;Tarifzeitscheibe
MAIN;C12PRICESC;RIGHTPK;VARCHAR2(50);Preisstaffel;Rechteschlüssel
MAIN;C12PRICESC;STATUS;VARCHAR2(50);Preisstaffel;intern, Datensatzstatus
MAIN;C12PRICESC;UPDATEDATE;DATE;Preisstaffel;Updatedatum
MAIN;C12PRICESC;UPDATEUSER;NVARCHAR2(50);Preisstaffel;Updateuser
MAIN;C12PRICESC;WFINSTANCEID;VARCHAR2(50);Preisstaffel;Workflow-ID
MAIN;C12PRODUCTCHANG;ACTIVE;NUMBER(1,0);-;-
MAIN;C12PRODUCTCHANG;BILLINGCONTRACT;VARCHAR2(50);-;-
MAIN;C12PRODUCTCHANG;CHANGEDATE;DATE;-;-
MAIN;C12PRODUCTCHANG;CLIENTNO;FLOAT;-;-
MAIN;C12PRODUCTCHANG;CREATEDATE;DATE;-;-
MAIN;C12PRODUCTCHANG;CREATEUSER;NVARCHAR2(50);-;-
MAIN;C12PRODUCTCHANG;MASSDATA;NUMBER(1,0);-;-
MAIN;C12PRODUCTCHANG;OFFLINEDATA;NUMBER(1,0);-;-
MAIN;C12PRODUCTCHANG;PK;VARCHAR2(50);-;-
MAIN;C12PRODUCTCHANG;QUOTE;VARCHAR2(50);-;-
MAIN;C12PRODUCTCHANG;RATETIMESLPK;VARCHAR2(50);-;-
MAIN;C12PRODUCTCHANG;RIGHTPK;VARCHAR2(50);-;-
MAIN;C12PRODUCTCHANG;STATUS;VARCHAR2(50);-;-
MAIN;C12PRODUCTCHANG;UPDATEDATE;DATE;-;-
MAIN;C12PRODUCTCHANG;UPDATEUSER;NVARCHAR2(50);-;-
MAIN;C12PRODUCTCHANG;WFINSTANCEID;VARCHAR2(50);-;-
MAIN;C12RATETYPE;ACTIVE;NUMBER(1,0);Tarife;Datensatzstatus
MAIN;C12RATETYPE;B2B;NUMBER(1,0);Tarife;B2B
MAIN;C12RATETYPE;C2AKQUISE;NUMBER(1,0);Tarife;Akquise
MAIN;C12RATETYPE;C2GUNDVERSTARIF;NUMBER(1,0);Tarife;Grundversorgung
MAIN;C12RATETYPE;C2HAUSSCHUTZ;VARCHAR2(50);Tarife;Hausschutz Option
MAIN;C12RATETYPE;C2INFOBOX;NCLOB;Tarife;Infobox Produktfinder
MAIN;C12RATETYPE;C2LANGTEXTPROD;NVARCHAR2(255);Tarife;Slogan Produktfinder
MAIN;C12RATETYPE;C2MEISTGEKAUFT;NUMBER(1,0);Tarife;Meist gekauft
MAIN;C12RATETYPE;C2PORTALORDER;NUMBER(38,0);Tarife;Platzierung Produktfinder
MAIN;C12RATETYPE;C2PRODUKTMATRIX;NVARCHAR2(255);Tarife;Wechselmatrix
MAIN;C12RATETYPE;C2REFTARIFF;VARCHAR2(50);Tarife;Verknüpfter Tarif
MAIN;C12RATETYPE;C2REGIONPLUS;NUMBER(1,0);Tarife;-
MAIN;C12RATETYPE;C2WPCOMBI;NUMBER(1,0);Tarife;-
MAIN;C12RATETYPE;CLIENTNO;FLOAT;Tarife;Mandanten-Nr.
MAIN;C12RATETYPE;CONSUMPTIONTYPE;VARCHAR2(50);Tarife;-
MAIN;C12RATETYPE;CREATEDATE;DATE;Tarife;Anlagedatum
MAIN;C12RATETYPE;CREATEUSER;NVARCHAR2(50);Tarife;Anlageuser
MAIN;C12RATETYPE;DESCRIPTION;NVARCHAR2(150);Tarife;Langbezeichnung
MAIN;C12RATETYPE;ECO;NUMBER(1,0);Tarife;Öko
MAIN;C12RATETYPE;EXTPERIOD;NUMBER(38,15);Tarife;Verlängerungsfrist
MAIN;C12RATETYPE;EXTUNIT;VARCHAR2(50);Tarife;Einheit Verl.
MAIN;C12RATETYPE;MASSDATA;NUMBER(1,0);Tarife;Massendaten
MAIN;C12RATETYPE;MEDIUM;VARCHAR2(50);Tarife;Sparte
MAIN;C12RATETYPE;MINDURATIONUNIT;VARCHAR2(50);Tarife;Einheit Mindestl.
MAIN;C12RATETYPE;MINIMUMDURATION;NUMBER(38,15);Tarife;Mindestlaufzeit
MAIN;C12RATETYPE;NO_MAX_EXT;NUMBER(38,15);Tarife;Max. Anzahl Verl.
MAIN;C12RATETYPE;OFFLINEDATA;NUMBER(1,0);Tarife;Offlinedaten
MAIN;C12RATETYPE;ONLINERATETYPE;NUMBER(1,0);Tarife;Online
MAIN;C12RATETYPE;PK;VARCHAR2(50);Tarife;Pk
MAIN;C12RATETYPE;PRICEGUARANTEE;NUMBER(38,15);Tarife;Preisgarantie
MAIN;C12RATETYPE;PRICEGUARUNIT;VARCHAR2(50);Tarife;Preisgarantie Einh.
MAIN;C12RATETYPE;PRICEGUARUNTIL;DATE;Tarife;Preisgarantie bis
MAIN;C12RATETYPE;RATECOUNT;VARCHAR2(50);Tarife;-
MAIN;C12RATETYPE;REMARK;NCLOB;Tarife;Beschreibung
MAIN;C12RATETYPE;RIGHTPK;VARCHAR2(50);Tarife;Rechteschlüssel
MAIN;C12RATETYPE;SAPDESCRIPTION;NVARCHAR2(255);Tarife;ERP Langbez.
MAIN;C12RATETYPE;SAPSHORTCUT;NVARCHAR2(255);Tarife;ERP Kurzbez.
MAIN;C12RATETYPE;SHORTCUT;NVARCHAR2(50);Tarife;Kurzbezeichnung
MAIN;C12RATETYPE;STATUS;VARCHAR2(50);Tarife;intern, Datensatzstatus
MAIN;C12RATETYPE;SUPPLYTYPE;VARCHAR2(50);Tarife;-
MAIN;C12RATETYPE;TERMPERIOD;NUMBER(38,15);Tarife;Kündigungsfrist
MAIN;C12RATETYPE;TERMUNIT;VARCHAR2(50);Tarife;Einheit Künd.
MAIN;C12RATETYPE;UPDATEDATE;DATE;Tarife;Updatedatum
MAIN;C12RATETYPE;UPDATEUSER;NVARCHAR2(50);Tarife;Updateuser
MAIN;C12RATETYPE;WFINSTANCEID;VARCHAR2(50);Tarife;Workflow-ID
MAIN;C12READING;ACTIVE;NUMBER(1,0);Zählerstandsmeldungen;Datensatzstatus
MAIN;C12READING;CLIENTNO;FLOAT;Zählerstandsmeldungen;Mandanten-Nr.
MAIN;C12READING;COUNTERHT;VARCHAR2(50);Zählerstandsmeldungen;Zählwerk HT
MAIN;C12READING;COUNTERNT;VARCHAR2(50);Zählerstandsmeldungen;Zählwerk NT
MAIN;C12READING;COUNTEROVERFLOW;NUMBER(1,0);Zählerstandsmeldungen;Zählerüberlauf
MAIN;C12READING;CREATEDATE;DATE;Zählerstandsmeldungen;Anlagedatum
MAIN;C12READING;CREATEUSER;NVARCHAR2(50);Zählerstandsmeldungen;Anlageuser
MAIN;C12READING;MASSDATA;NUMBER(1,0);Zählerstandsmeldungen;Massendaten
MAIN;C12READING;MEASURINGDEVICE;VARCHAR2(50);Zählerstandsmeldungen;Messeinrichtung
MAIN;C12READING;OFFLINEDATA;NUMBER(1,0);Zählerstandsmeldungen;Offlinedaten
MAIN;C12READING;OVERFLOWNT;NUMBER(1,0);Zählerstandsmeldungen;-
MAIN;C12READING;PK;VARCHAR2(50);Zählerstandsmeldungen;Pk
MAIN;C12READING;READINGBYTYPE;VARCHAR2(50);Zählerstandsmeldungen;Ableseart
MAIN;C12READING;READINGDATE;DATE;Zählerstandsmeldungen;Ablesedatum
MAIN;C12READING;READINGREASON;VARCHAR2(50);Zählerstandsmeldungen;Ablesegrund
MAIN;C12READING;READINGUNITHT;VARCHAR2(50);Zählerstandsmeldungen;Zählerstand Einheit HT
MAIN;C12READING;READINGUNITNT;VARCHAR2(50);Zählerstandsmeldungen;Zählerstand Einheit NT
MAIN;C12READING;READINGVALUEHT;NUMBER(38,15);Zählerstandsmeldungen;Zählerstand HT
MAIN;C12READING;READINGVALUENT;NUMBER(38,15);Zählerstandsmeldungen;Zählerstand NT
MAIN;C12READING;REFERENCENO;NVARCHAR2(100);Zählerstandsmeldungen;Externe Referenznummer
MAIN;C12READING;RIGHTPK;VARCHAR2(50);Zählerstandsmeldungen;Rechteschlüssel
MAIN;C12READING;STATUS;VARCHAR2(50);Zählerstandsmeldungen;intern, Datensatzstatus
MAIN;C12READING;UPDATEDATE;DATE;Zählerstandsmeldungen;Updatedatum
MAIN;C12READING;UPDATEUSER;NVARCHAR2(50);Zählerstandsmeldungen;Updateuser
MAIN;C12READING;WFINSTANCEID;VARCHAR2(50);Zählerstandsmeldungen;Workflow-ID
MAIN;C12REGULAREA;ACCGRIDOPERATOR;VARCHAR2(50);Regelzone;BKO
MAIN;C12REGULAREA;ACTIVE;NUMBER(1,0);Regelzone;Datensatzstatus
MAIN;C12REGULAREA;CLIENTNO;FLOAT;Regelzone;Mandanten-Nr.
MAIN;C12REGULAREA;CREATEDATE;DATE;Regelzone;Anlagedatum
MAIN;C12REGULAREA;CREATEUSER;NVARCHAR2(50);Regelzone;Anlageuser
MAIN;C12REGULAREA;DESCRIPTION;NCLOB;Regelzone;Beschreibung
MAIN;C12REGULAREA;FROMDATE;DATE;Regelzone;Gültig von
MAIN;C12REGULAREA;MASSDATA;NUMBER(1,0);Regelzone;Massendaten
MAIN;C12REGULAREA;OFFLINEDATA;NUMBER(1,0);Regelzone;Offlinedaten
MAIN;C12REGULAREA;PK;VARCHAR2(50);Regelzone;Pk
MAIN;C12REGULAREA;REGAREAEIC;NVARCHAR2(100);Regelzone;EIC
MAIN;C12REGULAREA;RIGHTPK;VARCHAR2(50);Regelzone;Rechteschlüssel
MAIN;C12REGULAREA;SHORTNAME;NVARCHAR2(100);Regelzone;Kurzbezeichnung
MAIN;C12REGULAREA;STATUS;VARCHAR2(50);Regelzone;intern, Datensatzstatus
MAIN;C12REGULAREA;UNTILDATE;DATE;Regelzone;Gültig bis
MAIN;C12REGULAREA;UPDATEDATE;DATE;Regelzone;Updatedatum
MAIN;C12REGULAREA;UPDATEUSER;NVARCHAR2(50);Regelzone;Updateuser
MAIN;C12REGULAREA;WFINSTANCEID;VARCHAR2(50);Regelzone;Workflow-ID
MAIN;C12RTIMESL;ACTIVE;NUMBER(1,0);Tarifzeitscheiben;Datensatzstatus
MAIN;C12RTIMESL;C2DOKUMENTEWV;NVARCHAR2(255);Tarifzeitscheiben;Dokument EWV
MAIN;C12RTIMESL;C2DOKUMENTEWVB;NVARCHAR2(255);Tarifzeitscheiben;Dokument EWVB
MAIN;C12RTIMESL;C2FESTELAUFZEIT;DATE;Tarifzeitscheiben;-
MAIN;C12RTIMESL;C2VERTRIEBSPLZ;NCLOB;Tarifzeitscheiben;-
MAIN;C12RTIMESL;CLIENTNO;FLOAT;Tarifzeitscheiben;Mandanten-Nr.
MAIN;C12RTIMESL;CREATEDATE;DATE;Tarifzeitscheiben;Anlagedatum
MAIN;C12RTIMESL;CREATEUSER;NVARCHAR2(50);Tarifzeitscheiben;Anlageuser
MAIN;C12RTIMESL;DESCRIPTION;NVARCHAR2(150);Tarifzeitscheiben;Bezeichnung
MAIN;C12RTIMESL;ELECCOMLABELPK;VARCHAR2(50);Tarifzeitscheiben;Stromkennzeichnung
MAIN;C12RTIMESL;EXTPERIOD;NUMBER(38,15);Tarifzeitscheiben;Verlängerungsfrist
MAIN;C12RTIMESL;EXTUNIT;VARCHAR2(50);Tarifzeitscheiben;Einheit Verlängerung
MAIN;C12RTIMESL;FROMDATE;DATE;Tarifzeitscheiben;von
MAIN;C12RTIMESL;GASCOMLABELPK;VARCHAR2(50);Tarifzeitscheiben;Gaskennzeichnung
MAIN;C12RTIMESL;MASSDATA;NUMBER(1,0);Tarifzeitscheiben;Massendaten
MAIN;C12RTIMESL;MINDURATIONUNIT;VARCHAR2(50);Tarifzeitscheiben;Einheit Mindestlaufzeit
MAIN;C12RTIMESL;MINIMUMDURATION;NUMBER(38,15);Tarifzeitscheiben;Mindestlaufzeit
MAIN;C12RTIMESL;NO_MAX_EXT;NUMBER(38,15);Tarifzeitscheiben;Max. Anz. Verläng.
MAIN;C12RTIMESL;OFFLINEDATA;NUMBER(1,0);Tarifzeitscheiben;Offlinedaten
MAIN;C12RTIMESL;PK;VARCHAR2(50);Tarifzeitscheiben;Pk
MAIN;C12RTIMESL;PRICEGUARANTEE;NUMBER(38,15);Tarifzeitscheiben;Preisgarantie
MAIN;C12RTIMESL;PRICEGUARUNIT;VARCHAR2(50);Tarifzeitscheiben;Einheit Preisgarantie
MAIN;C12RTIMESL;PRICEGUARUNTIL;DATE;Tarifzeitscheiben;Preisgarantie bis
MAIN;C12RTIMESL;RATETYPEPK;VARCHAR2(50);Tarifzeitscheiben;Tarif
MAIN;C12RTIMESL;RIGHTPK;VARCHAR2(50);Tarifzeitscheiben;Rechteschlüssel
MAIN;C12RTIMESL;STATETIMESLICE;VARCHAR2(50);Tarifzeitscheiben;Status Zeitscheibe
MAIN;C12RTIMESL;STATUS;VARCHAR2(50);Tarifzeitscheiben;intern, Datensatzstatus
MAIN;C12RTIMESL;TERMPERIOD;NUMBER(38,15);Tarifzeitscheiben;Kündigungsfrist
MAIN;C12RTIMESL;TERMUNIT;VARCHAR2(50);Tarifzeitscheiben;Einheit Kündigung
MAIN;C12RTIMESL;UNTILDATE;DATE;Tarifzeitscheiben;bis
MAIN;C12RTIMESL;UPDATEDATE;DATE;Tarifzeitscheiben;Updatedatum
MAIN;C12RTIMESL;UPDATEUSER;NVARCHAR2(50);Tarifzeitscheiben;Updateuser
MAIN;C12RTIMESL;WFINSTANCEID;VARCHAR2(50);Tarifzeitscheiben;Workflow-ID
MAIN;C12RTIMESL;WORDTEMPLATE;NVARCHAR2(255);Tarifzeitscheiben;Dokument PA
MAIN;C12SERVPROV;ACTIVE;NUMBER(1,0);Serviceprovider;Datensatzstatus
MAIN;C12SERVPROV;BDEW_CODENUMMER;NVARCHAR2(150);Serviceprovider;BDEW (VDEW)
MAIN;C12SERVPROV;C2HAENDLER;NVARCHAR2(255);Serviceprovider;LIMA Händler-KZ
MAIN;C12SERVPROV;CLIENTNO;FLOAT;Serviceprovider;Mandanten-Nr.
MAIN;C12SERVPROV;CODECOPE;NVARCHAR2(500);Serviceprovider;Ansprechpartner
MAIN;C12SERVPROV;CODEMAIL;NVARCHAR2(255);Serviceprovider;E-Mail-Ansprechpartner
MAIN;C12SERVPROV;CODEPHONE;NVARCHAR2(255);Serviceprovider;Telefon-Ansprechpartner
MAIN;C12SERVPROV;CREATEDATE;DATE;Serviceprovider;Anlagedatum
MAIN;C12SERVPROV;CREATEUSER;NVARCHAR2(50);Serviceprovider;Anlageuser
MAIN;C12SERVPROV;GLN;NVARCHAR2(150);Serviceprovider;GLN (ILN)
MAIN;C12SERVPROV;GP;VARCHAR2(50);Serviceprovider;Geschäftspartner
MAIN;C12SERVPROV;MASSDATA;NUMBER(1,0);Serviceprovider;Massendaten
MAIN;C12SERVPROV;MEDIUM;VARCHAR2(50);Serviceprovider;Sparte
MAIN;C12SERVPROV;OFFLINEDATA;NUMBER(1,0);Serviceprovider;Offlinedaten
MAIN;C12SERVPROV;OWNAREA;NUMBER(1,0);Serviceprovider;-
MAIN;C12SERVPROV;PK;VARCHAR2(50);Serviceprovider;Pk
MAIN;C12SERVPROV;RIGHTPK;VARCHAR2(50);Serviceprovider;Rechteschlüssel
MAIN;C12SERVPROV;SERVICEART;VARCHAR2(50);Serviceprovider;Serviceart
MAIN;C12SERVPROV;SERVICEID;NVARCHAR2(150);Serviceprovider;Service ID
MAIN;C12SERVPROV;SERVICENAME;NVARCHAR2(100);Serviceprovider;Servicename
MAIN;C12SERVPROV;STATUS;VARCHAR2(50);Serviceprovider;intern, Datensatzstatus
MAIN;C12SERVPROV;UPDATEDATE;DATE;Serviceprovider;Updatedatum
MAIN;C12SERVPROV;UPDATEUSER;NVARCHAR2(50);Serviceprovider;Updateuser
MAIN;C12SERVPROV;WFINSTANCEID;VARCHAR2(50);Serviceprovider;Workflow-ID
MAIN;C12VARIANT;ACTIVE;NUMBER(1,0);Variante;Datensatzstatus
MAIN;C12VARIANT;BINDRISK_CTKWH;NUMBER(38,15);Variante;-
MAIN;C12VARIANT;BINDRISK_EUR;NUMBER(38,15);Variante;-
MAIN;C12VARIANT;C2AUSG_SPG_ABS;NUMBER(38,15);Variante;Ausgleichenergie und Spotausgleich Gas
MAIN;C12VARIANT;C2AUSG_SPG_SPEZ;NUMBER(38,15);Variante;Ausgleichenergie und Spotausgleich Gas
MAIN;C12VARIANT;C2AUSG_SPS_ABS;NUMBER(38,15);Variante;Ausgleichenergie & Spot Strom
MAIN;C12VARIANT;C2AUSG_SPS_SPEZ;NUMBER(38,15);Variante;Ausgleichenergie und Spotausgleich Strom
MAIN;C12VARIANT;C2BESCHAFF_FP;NUMBER(38,15);Variante;fester Besch.-Preis
MAIN;C12VARIANT;C2BESCHAFFGUELT;DATE;Variante;Besch.-Preis gültig bis
MAIN;C12VARIANT;C2BINDF_G_ABS;NUMBER(38,15);Variante;Bindefristzuschlag Gas
MAIN;C12VARIANT;C2BINDF_G_SPEZ;NUMBER(38,15);Variante;Bindefristzuschlag Gas
MAIN;C12VARIANT;C2BINDF_S_ABS;NUMBER(38,15);Variante;Bindefristzuschlag
MAIN;C12VARIANT;C2BINDF_S_SPEZ;NUMBER(38,15);Variante;Bindefristzuschlag
MAIN;C12VARIANT;C2BIOGASABS;NUMBER(38,15);Variante;Biogas Preis
MAIN;C12VARIANT;C2BIOGASANTEIL;NUMBER(38,15);Variante;Biogasanteil
MAIN;C12VARIANT;C2BIOGASBOOL;NUMBER(1,0);Variante;Biogasanteil eingeben
MAIN;C12VARIANT;C2BIOGASSPEZ;NUMBER(38,15);Variante;Biogas Preis spez.
MAIN;C12VARIANT;C2BON_G;NUMBER(38,15);Variante;Bonus absolut Gas
MAIN;C12VARIANT;C2BON_G_ABS_KWH;NUMBER(38,15);Variante;Bonus absolut Gas
MAIN;C12VARIANT;C2BON_G_SPEZ;NUMBER(38,15);Variante;Bonus spezifisch Gas
MAIN;C12VARIANT;C2BON_G_SPEZSUM;NUMBER(38,15);Variante;Bonus spezifisch Gas
MAIN;C12VARIANT;C2BON_S;NUMBER(38,15);Variante;Bonus absolut Strom €
MAIN;C12VARIANT;C2BON_S_ABS_KWH;NUMBER(38,15);Variante;Bonus absolut
MAIN;C12VARIANT;C2BON_S_SPEZ;NUMBER(38,15);Variante;Bonus spezifisch
MAIN;C12VARIANT;C2BON_S_SPEZSUM;NUMBER(38,15);Variante;Bonus spezifisch
MAIN;C12VARIANT;C2C2GASSU_ABS;NUMBER(38,15);Variante;Gasspeicherumlage €
MAIN;C12VARIANT;C2DB_G_ASOLUT;NUMBER(38,15);Variante;DBI
MAIN;C12VARIANT;C2DB_G_SPEZ;NUMBER(38,15);Variante;DBI Gas ct/kWh
MAIN;C12VARIANT;C2DB_S_ASOLUT;NUMBER(38,15);Variante;DBI
MAIN;C12VARIANT;C2DB_S_SPEZ;NUMBER(38,15);Variante;DBI Strom ct/kWh
MAIN;C12VARIANT;C2EBZUG_G_ABS;NUMBER(38,15);Variante;Summe Energiebezugskosten
MAIN;C12VARIANT;C2EBZUG_G_SPEZ;NUMBER(38,15);Variante;Summe Energiebezugskosten
MAIN;C12VARIANT;C2EBZUG_S_ABS;NUMBER(38,15);Variante;Summe Energiebezugskosten
MAIN;C12VARIANT;C2EBZUG_S_SPEZ;NUMBER(38,15);Variante;Summe Energiebezugskosten
MAIN;C12VARIANT;C2ECOBI;VARCHAR2(50);Variante;ECO.BI Vertrag
MAIN;C12VARIANT;C2EINGFESTPREIS;NUMBER(38,15);Variante;Eingegebener Festpreis
MAIN;C12VARIANT;C2ERL_GFE_ABS;NUMBER(38,15);Variante;Summe Erlöse feste Preisbestandteile
MAIN;C12VARIANT;C2ERL_GFE_SPEZ;NUMBER(38,15);Variante;Summe Erlöse feste Preisbestandteile
MAIN;C12VARIANT;C2ERL_GVAR_ABS;NUMBER(38,15);Variante;Summe Erlöse variable Preisbestandteile
MAIN;C12VARIANT;C2ERL_GVAR_SPEZ;NUMBER(38,15);Variante;Summe Erlöse variable Preisbestandteile
MAIN;C12VARIANT;C2ERL_SFE_ABS;NUMBER(38,15);Variante;Summe Erlöse feste Preisbestandteile
MAIN;C12VARIANT;C2ERL_SFE_SPEZ;NUMBER(38,15);Variante;Summe Erlöse feste Preisbestandteile
MAIN;C12VARIANT;C2ERL_SVAR_ABS;NUMBER(38,15);Variante;Summe Erlöse variable Preisbestandteile
MAIN;C12VARIANT;C2ERL_SVAR_SPEZ;NUMBER(38,15);Variante;Summe Erlöse variable Preisbestandteile
MAIN;C12VARIANT;C2GASSU_ABS;NUMBER(38,15);Variante;Gasspeicherumlage €
MAIN;C12VARIANT;C2GASSU_SPEZ;NUMBER(38,15);Variante;Gasspeicherumage ct/kWh
MAIN;C12VARIANT;C2GASU_ABS;NUMBER(38,15);Variante;Gasumlage €
MAIN;C12VARIANT;C2GASU_SPEZ;NUMBER(38,15);Variante;Gasumlage ct/kWh
MAIN;C12VARIANT;C2GESERL_G_ABS;NUMBER(38,15);Variante;Gesamterlöse
MAIN;C12VARIANT;C2GESERL_G_SPEZ;NUMBER(38,15);Variante;Summe Gesamterlöse Gas ct/kWh
MAIN;C12VARIANT;C2GESERL_S_ABS;NUMBER(38,15);Variante;Gesamterlöse
MAIN;C12VARIANT;C2GESERL_S_SPEZ;NUMBER(38,15);Variante;Summe Gesamterlöse Strom ct/kWh
MAIN;C12VARIANT;C2GESERS_S_ABS;NUMBER(38,15);Variante;Gesamterlöse
MAIN;C12VARIANT;C2GESKOS_G_ABS;NUMBER(38,15);Variante;Gesamtkosten
MAIN;C12VARIANT;C2GESKOS_G_SPEZ;NUMBER(38,15);Variante;Gesamtkosten
MAIN;C12VARIANT;C2GESKOS_S_ABS;NUMBER(38,15);Variante;Gesamtkosten
MAIN;C12VARIANT;C2GESKOS_S_SPEZ;NUMBER(38,15);Variante;Gesamtkosten
MAIN;C12VARIANT;C2INDEXFORMKALK;NVARCHAR2(255);Variante;Indexformel
MAIN;C12VARIANT;C2KGS;VARCHAR2(50);Variante;KGS
MAIN;C12VARIANT;C2KONV_G_ABS;NUMBER(38,15);Variante;KonvertierungskostenGas
MAIN;C12VARIANT;C2KONV_G_SPEZ;NUMBER(38,15);Variante;Konvertierungskosten Gas
MAIN;C12VARIANT;C2KUENDFRIST;NUMBER(38,15);Variante;Kündigungsfrist
MAIN;C12VARIANT;C2MARGE;NUMBER(38,15);Variante;Marge
MAIN;C12VARIANT;C2MENGEBIOGAS;NUMBER(38,15);Variante;Menge Biogasanteil
MAIN;C12VARIANT;C2MISCHPREIS;NUMBER(1,0);Variante;Mischpreis (Revision)
MAIN;C12VARIANT;C2MMENG_G_ABS;NUMBER(38,15);Variante;Mehr-/Mindermengen Gas
MAIN;C12VARIANT;C2MMENG_G_SPEZ;NUMBER(38,15);Variante;Mehr-/Mindermengen Gas
MAIN;C12VARIANT;C2OEKOART;VARCHAR2(50);Variante;Ökoqualität
MAIN;C12VARIANT;C2OEKOG_ABS;NUMBER(38,15);Variante;Ökogaszuschlag €
MAIN;C12VARIANT;C2OEKOG_INDABS;NUMBER(38,15);Variante;individueller Ökogasaufschlag
MAIN;C12VARIANT;C2OEKOG_INDSPEZ;NUMBER(38,15);Variante;individueller Ökogasaufschlag
MAIN;C12VARIANT;C2OEKOG_SPEZ;NUMBER(38,15);Variante;Ökogaszuschlag
MAIN;C12VARIANT;C2OEKOS_ABS;NUMBER(38,15);Variante;Ökostromzuschlag
MAIN;C12VARIANT;C2OEKOS_INDABS;NUMBER(38,15);Variante;individueller Ökostromaufschlag
MAIN;C12VARIANT;C2OEKOS_INDSPEZ;NUMBER(38,15);Variante;individueller Ökostromaufschlag
MAIN;C12VARIANT;C2OEKOS_SPEZ;NUMBER(38,15);Variante;Ökostromzuschlag
MAIN;C12VARIANT;C2PAUSCH_G;NUMBER(38,15);Variante;Vertriebspauschale Gas
MAIN;C12VARIANT;C2PAUSCH_G_KWH;NUMBER(38,15);Variante;Vertriebspauschale Gas
MAIN;C12VARIANT;C2PAUSCH_S;NUMBER(38,15);Variante;Vertriebspauschale
MAIN;C12VARIANT;C2PAUSCH_S_KWH;NUMBER(38,15);Variante;Vertriebspauschale
MAIN;C12VARIANT;C2PGS;VARCHAR2(50);Variante;PGS
MAIN;C12VARIANT;C2PROVG;NUMBER(38,15);Variante;Provision absolut Gas
MAIN;C12VARIANT;C2PROVG_ABS_KWH;NUMBER(38,15);Variante;Provision absolut Gas
MAIN;C12VARIANT;C2PROVG_SPEZ;NUMBER(38,15);Variante;Provision spezifisch Gas
MAIN;C12VARIANT;C2PROVG_SPEZSUM;NUMBER(38,15);Variante;Provision spezifisch Gas
MAIN;C12VARIANT;C2PROVS;NUMBER(38,15);Variante;Provision absolut
MAIN;C12VARIANT;C2PROVS_ABS_KWH;NUMBER(38,15);Variante;Provision absolut Strom ct/kWh
MAIN;C12VARIANT;C2PROVS_SPEZ;NUMBER(38,15);Variante;Provision spezifisch
MAIN;C12VARIANT;C2PROVS_SPEZSUM;NUMBER(38,15);Variante;Provision spezifisch
MAIN;C12VARIANT;C2SICHEREMENGE;NUMBER(1,0);Variante;Sichere Menge
MAIN;C12VARIANT;C2STORNOGRUND;VARCHAR2(50);Variante;Storno Grund
MAIN;C12VARIANT;C2STORNOUSER;VARCHAR2(50);Variante;Storno Bearbeiter
MAIN;C12VARIANT;C2SUMNNE;NUMBER(38,15);Variante;Summe Netznutzung
MAIN;C12VARIANT;C2SUMNNEGES;NUMBER(38,15);Variante;Summe Netz gesamt
MAIN;C12VARIANT;C2SUMUMLABG;NUMBER(38,15);Variante;Summe Umlagen und Abgaben
MAIN;C12VARIANT;C2TRA_SPR_GABS;NUMBER(38,15);Variante;Transaktion und Spread
MAIN;C12VARIANT;C2TRA_SPR_GSPEZ;NUMBER(38,15);Variante;Transaktion und Spread
